,payment_type,payment_type_id,payment_type_name
66355,2,66355,Cash
66356,1,66356,Credit card
66357,2,66357,Cash
66358,1,66358,Credit card
66359,1,66359,Credit card
66360,2,66360,Cash
66361,2,66361,Cash
66362,1,66362,Credit card
66363,1,66363,Credit card
66364,2,66364,Cash
66365,2,66365,Cash
66366,1,66366,Credit card
66367,1,66367,Credit card
66368,1,66368,Credit card
66369,1,66369,Credit card
66370,1,66370,Credit card
66371,2,66371,Cash
66372,1,66372,Credit card
66373,2,66373,Cash
66374,2,66374,Cash
66375,2,66375,Cash
66376,1,66376,Credit card
66377,2,66377,Cash
66378,1,66378,Credit card
66379,2,66379,Cash
66380,1,66380,Credit card
66381,2,66381,Cash
66382,1,66382,Credit card
66383,4,66383,Dispute
66384,1,66384,Credit card
66385,1,66385,Credit card
66386,1,66386,Credit card
66387,1,66387,Credit card
66388,1,66388,Credit card
66389,1,66389,Credit card
66390,1,66390,Credit card
66391,1,66391,Credit card
66392,2,66392,Cash
66393,1,66393,Credit card
66394,1,66394,Credit card
66395,1,66395,Credit card
66396,2,66396,Cash
66397,2,66397,Cash
66398,2,66398,Cash
66399,1,66399,Credit card
66400,1,66400,Credit card
66401,2,66401,Cash
66402,2,66402,Cash
66403,2,66403,Cash
66404,1,66404,Credit card
66405,3,66405,No charge
66406,1,66406,Credit card
66407,2,66407,Cash
66408,1,66408,Credit card
66409,1,66409,Credit card
66410,1,66410,Credit card
66411,2,66411,Cash
66412,2,66412,Cash
66413,1,66413,Credit card
66414,1,66414,Credit card
66415,1,66415,Credit card
66416,1,66416,Credit card
66417,1,66417,Credit card
66418,1,66418,Credit card
66419,1,66419,Credit card
66420,1,66420,Credit card
66421,1,66421,Credit card
66422,2,66422,Cash
66423,2,66423,Cash
66424,2,66424,Cash
66425,2,66425,Cash
66426,2,66426,Cash
66427,1,66427,Credit card
66428,1,66428,Credit card
66429,2,66429,Cash
66430,1,66430,Credit card
66431,1,66431,Credit card
66432,2,66432,Cash
66433,1,66433,Credit card
66434,2,66434,Cash
66435,1,66435,Credit card
66436,1,66436,Credit card
66437,1,66437,Credit card
66438,1,66438,Credit card
66439,2,66439,Cash
66440,1,66440,Credit card
66441,1,66441,Credit card
66442,1,66442,Credit card
66443,2,66443,Cash
66444,2,66444,Cash
66445,2,66445,Cash
66446,1,66446,Credit card
66447,1,66447,Credit card
66448,1,66448,Credit card
66449,2,66449,Cash
66450,1,66450,Credit card
66451,1,66451,Credit card
66452,1,66452,Credit card
66453,1,66453,Credit card
66454,1,66454,Credit card
66455,2,66455,Cash
66456,2,66456,Cash
66457,2,66457,Cash
66458,1,66458,Credit card
66459,2,66459,Cash
66460,1,66460,Credit card
66461,1,66461,Credit card
66462,1,66462,Credit card
66463,1,66463,Credit card
66464,2,66464,Cash
66465,2,66465,Cash
66466,2,66466,Cash
66467,1,66467,Credit card
66468,2,66468,Cash
66469,1,66469,Credit card
66470,2,66470,Cash
66471,1,66471,Credit card
66472,1,66472,Credit card
66473,2,66473,Cash
66474,2,66474,Cash
66475,1,66475,Credit card
66476,2,66476,Cash
66477,1,66477,Credit card
66478,1,66478,Credit card
66479,2,66479,Cash
66480,2,66480,Cash
66481,2,66481,Cash
66482,1,66482,Credit card
66483,2,66483,Cash
66484,2,66484,Cash
66485,2,66485,Cash
66486,1,66486,Credit card
66487,1,66487,Credit card
66488,2,66488,Cash
66489,2,66489,Cash
66490,1,66490,Credit card
66491,1,66491,Credit card
66492,1,66492,Credit card
66493,1,66493,Credit card
66494,2,66494,Cash
66495,1,66495,Credit card
66496,1,66496,Credit card
66497,2,66497,Cash
66498,3,66498,No charge
66499,1,66499,Credit card
66500,2,66500,Cash
66501,2,66501,Cash
66502,2,66502,Cash
66503,1,66503,Credit card
66504,1,66504,Credit card
66505,1,66505,Credit card
66506,2,66506,Cash
66507,1,66507,Credit card
66508,1,66508,Credit card
66509,1,66509,Credit card
66510,1,66510,Credit card
66511,2,66511,Cash
66512,1,66512,Credit card
66513,2,66513,Cash
66514,2,66514,Cash
66515,1,66515,Credit card
66516,2,66516,Cash
66517,2,66517,Cash
66518,1,66518,Credit card
66519,1,66519,Credit card
66520,1,66520,Credit card
66521,1,66521,Credit card
66522,1,66522,Credit card
66523,2,66523,Cash
66524,1,66524,Credit card
66525,2,66525,Cash
66526,1,66526,Credit card
66527,1,66527,Credit card
66528,1,66528,Credit card
66529,1,66529,Credit card
66530,1,66530,Credit card
66531,1,66531,Credit card
66532,1,66532,Credit card
66533,2,66533,Cash
66534,1,66534,Credit card
66535,1,66535,Credit card
66536,1,66536,Credit card
66537,1,66537,Credit card
66538,1,66538,Credit card
66539,3,66539,No charge
66540,1,66540,Credit card
66541,1,66541,Credit card
66542,1,66542,Credit card
66543,1,66543,Credit card
66544,2,66544,Cash
66545,1,66545,Credit card
66546,2,66546,Cash
66547,2,66547,Cash
66548,2,66548,Cash
66549,1,66549,Credit card
66550,2,66550,Cash
66551,2,66551,Cash
66552,1,66552,Credit card
66553,2,66553,Cash
66554,1,66554,Credit card
66555,1,66555,Credit card
66556,1,66556,Credit card
66557,2,66557,Cash
66558,1,66558,Credit card
66559,1,66559,Credit card
66560,1,66560,Credit card
66561,1,66561,Credit card
66562,2,66562,Cash
66563,1,66563,Credit card
66564,1,66564,Credit card
66565,2,66565,Cash
66566,1,66566,Credit card
66567,1,66567,Credit card
66568,2,66568,Cash
66569,1,66569,Credit card
66570,2,66570,Cash
66571,1,66571,Credit card
66572,1,66572,Credit card
66573,2,66573,Cash
66574,1,66574,Credit card
66575,1,66575,Credit card
66576,1,66576,Credit card
66577,2,66577,Cash
66578,1,66578,Credit card
66579,1,66579,Credit card
66580,1,66580,Credit card
66581,1,66581,Credit card
66582,1,66582,Credit card
66583,1,66583,Credit card
66584,1,66584,Credit card
66585,1,66585,Credit card
66586,1,66586,Credit card
66587,2,66587,Cash
66588,2,66588,Cash
66589,2,66589,Cash
66590,1,66590,Credit card
66591,2,66591,Cash
66592,2,66592,Cash
66593,1,66593,Credit card
66594,1,66594,Credit card
66595,2,66595,Cash
66596,1,66596,Credit card
66597,1,66597,Credit card
66598,1,66598,Credit card
66599,1,66599,Credit card
66600,2,66600,Cash
66601,1,66601,Credit card
66602,1,66602,Credit card
66603,2,66603,Cash
66604,2,66604,Cash
66605,1,66605,Credit card
66606,1,66606,Credit card
66607,2,66607,Cash
66608,1,66608,Credit card
66609,1,66609,Credit card
66610,2,66610,Cash
66611,1,66611,Credit card
66612,1,66612,Credit card
66613,1,66613,Credit card
66614,1,66614,Credit card
66615,2,66615,Cash
66616,1,66616,Credit card
66617,2,66617,Cash
66618,1,66618,Credit card
66619,2,66619,Cash
66620,1,66620,Credit card
66621,2,66621,Cash
66622,2,66622,Cash
66623,2,66623,Cash
66624,2,66624,Cash
66625,1,66625,Credit card
66626,1,66626,Credit card
66627,2,66627,Cash
66628,1,66628,Credit card
66629,1,66629,Credit card
66630,2,66630,Cash
66631,1,66631,Credit card
66632,1,66632,Credit card
66633,2,66633,Cash
66634,2,66634,Cash
66635,1,66635,Credit card
66636,2,66636,Cash
66637,1,66637,Credit card
66638,1,66638,Credit card
66639,1,66639,Credit card
66640,2,66640,Cash
66641,1,66641,Credit card
66642,1,66642,Credit card
66643,1,66643,Credit card
66644,1,66644,Credit card
66645,1,66645,Credit card
66646,2,66646,Cash
66647,2,66647,Cash
66648,2,66648,Cash
66649,1,66649,Credit card
66650,2,66650,Cash
66651,1,66651,Credit card
66652,1,66652,Credit card
66653,2,66653,Cash
66654,1,66654,Credit card
66655,2,66655,Cash
66656,1,66656,Credit card
66657,1,66657,Credit card
66658,1,66658,Credit card
66659,2,66659,Cash
66660,1,66660,Credit card
66661,1,66661,Credit card
66662,1,66662,Credit card
66663,1,66663,Credit card
66664,1,66664,Credit card
66665,1,66665,Credit card
66666,1,66666,Credit card
66667,1,66667,Credit card
66668,1,66668,Credit card
66669,1,66669,Credit card
66670,2,66670,Cash
66671,1,66671,Credit card
66672,2,66672,Cash
66673,1,66673,Credit card
66674,1,66674,Credit card
66675,1,66675,Credit card
66676,1,66676,Credit card
66677,1,66677,Credit card
66678,2,66678,Cash
66679,2,66679,Cash
66680,2,66680,Cash
66681,1,66681,Credit card
66682,1,66682,Credit card
66683,1,66683,Credit card
66684,1,66684,Credit card
66685,1,66685,Credit card
66686,1,66686,Credit card
66687,1,66687,Credit card
66688,1,66688,Credit card
66689,2,66689,Cash
66690,2,66690,Cash
66691,1,66691,Credit card
66692,1,66692,Credit card
66693,2,66693,Cash
66694,1,66694,Credit card
66695,2,66695,Cash
66696,1,66696,Credit card
66697,1,66697,Credit card
66698,2,66698,Cash
66699,1,66699,Credit card
66700,2,66700,Cash
66701,1,66701,Credit card
66702,2,66702,Cash
66703,1,66703,Credit card
66704,2,66704,Cash
66705,1,66705,Credit card
66706,2,66706,Cash
66707,1,66707,Credit card
66708,1,66708,Credit card
66709,1,66709,Credit card
66710,1,66710,Credit card
66711,1,66711,Credit card
66712,2,66712,Cash
66713,1,66713,Credit card
66714,2,66714,Cash
66715,1,66715,Credit card
66716,1,66716,Credit card
66717,1,66717,Credit card
66718,2,66718,Cash
66719,1,66719,Credit card
66720,1,66720,Credit card
66721,1,66721,Credit card
66722,1,66722,Credit card
66723,1,66723,Credit card
66724,2,66724,Cash
66725,1,66725,Credit card
66726,1,66726,Credit card
66727,1,66727,Credit card
66728,2,66728,Cash
66729,1,66729,Credit card
66730,2,66730,Cash
66731,1,66731,Credit card
66732,1,66732,Credit card
66733,2,66733,Cash
66734,2,66734,Cash
66735,1,66735,Credit card
66736,1,66736,Credit card
66737,1,66737,Credit card
66738,1,66738,Credit card
66739,1,66739,Credit card
66740,1,66740,Credit card
66741,2,66741,Cash
66742,1,66742,Credit card
66743,1,66743,Credit card
66744,2,66744,Cash
66745,2,66745,Cash
66746,1,66746,Credit card
66747,2,66747,Cash
66748,1,66748,Credit card
66749,1,66749,Credit card
66750,1,66750,Credit card
66751,2,66751,Cash
66752,2,66752,Cash
66753,1,66753,Credit card
66754,2,66754,Cash
66755,2,66755,Cash
66756,1,66756,Credit card
66757,2,66757,Cash
66758,1,66758,Credit card
66759,1,66759,Credit card
66760,2,66760,Cash
66761,2,66761,Cash
66762,1,66762,Credit card
66763,1,66763,Credit card
66764,1,66764,Credit card
66765,2,66765,Cash
66766,1,66766,Credit card
66767,1,66767,Credit card
66768,1,66768,Credit card
66769,1,66769,Credit card
66770,1,66770,Credit card
66771,1,66771,Credit card
66772,1,66772,Credit card
66773,2,66773,Cash
66774,1,66774,Credit card
66775,2,66775,Cash
66776,1,66776,Credit card
66777,1,66777,Credit card
66778,1,66778,Credit card
66779,2,66779,Cash
66780,1,66780,Credit card
66781,2,66781,Cash
66782,2,66782,Cash
66783,1,66783,Credit card
66784,1,66784,Credit card
66785,2,66785,Cash
66786,1,66786,Credit card
66787,1,66787,Credit card
66788,1,66788,Credit card
66789,1,66789,Credit card
66790,1,66790,Credit card
66791,1,66791,Credit card
66792,2,66792,Cash
66793,1,66793,Credit card
66794,2,66794,Cash
66795,1,66795,Credit card
66796,1,66796,Credit card
66797,1,66797,Credit card
66798,2,66798,Cash
66799,2,66799,Cash
66800,2,66800,Cash
66801,1,66801,Credit card
66802,1,66802,Credit card
66803,1,66803,Credit card
66804,1,66804,Credit card
66805,2,66805,Cash
66806,1,66806,Credit card
66807,1,66807,Credit card
66808,2,66808,Cash
66809,1,66809,Credit card
66810,1,66810,Credit card
66811,1,66811,Credit card
66812,2,66812,Cash
66813,1,66813,Credit card
66814,1,66814,Credit card
66815,2,66815,Cash
66816,1,66816,Credit card
66817,2,66817,Cash
66818,1,66818,Credit card
66819,2,66819,Cash
66820,1,66820,Credit card
66821,1,66821,Credit card
66822,1,66822,Credit card
66823,1,66823,Credit card
66824,1,66824,Credit card
66825,2,66825,Cash
66826,2,66826,Cash
66827,1,66827,Credit card
66828,2,66828,Cash
66829,1,66829,Credit card
66830,1,66830,Credit card
66831,1,66831,Credit card
66832,1,66832,Credit card
66833,2,66833,Cash
66834,1,66834,Credit card
66835,2,66835,Cash
66836,2,66836,Cash
66837,2,66837,Cash
66838,1,66838,Credit card
66839,2,66839,Cash
66840,2,66840,Cash
66841,1,66841,Credit card
66842,1,66842,Credit card
66843,1,66843,Credit card
66844,2,66844,Cash
66845,2,66845,Cash
66846,2,66846,Cash
66847,2,66847,Cash
66848,2,66848,Cash
66849,2,66849,Cash
66850,1,66850,Credit card
66851,1,66851,Credit card
66852,1,66852,Credit card
66853,1,66853,Credit card
66854,1,66854,Credit card
66855,2,66855,Cash
66856,1,66856,Credit card
66857,2,66857,Cash
66858,2,66858,Cash
66859,2,66859,Cash
66860,1,66860,Credit card
66861,1,66861,Credit card
66862,1,66862,Credit card
66863,2,66863,Cash
66864,1,66864,Credit card
66865,1,66865,Credit card
66866,1,66866,Credit card
66867,1,66867,Credit card
66868,1,66868,Credit card
66869,1,66869,Credit card
66870,1,66870,Credit card
66871,1,66871,Credit card
66872,1,66872,Credit card
66873,1,66873,Credit card
66874,2,66874,Cash
66875,2,66875,Cash
66876,1,66876,Credit card
66877,1,66877,Credit card
66878,1,66878,Credit card
66879,1,66879,Credit card
66880,1,66880,Credit card
66881,1,66881,Credit card
66882,1,66882,Credit card
66883,1,66883,Credit card
66884,1,66884,Credit card
66885,1,66885,Credit card
66886,1,66886,Credit card
66887,2,66887,Cash
66888,2,66888,Cash
66889,1,66889,Credit card
66890,1,66890,Credit card
66891,1,66891,Credit card
66892,1,66892,Credit card
66893,1,66893,Credit card
66894,1,66894,Credit card
66895,1,66895,Credit card
66896,1,66896,Credit card
66897,1,66897,Credit card
66898,1,66898,Credit card
66899,1,66899,Credit card
66900,1,66900,Credit card
66901,1,66901,Credit card
66902,2,66902,Cash
66903,1,66903,Credit card
66904,1,66904,Credit card
66905,1,66905,Credit card
66906,1,66906,Credit card
66907,1,66907,Credit card
66908,2,66908,Cash
66909,1,66909,Credit card
66910,1,66910,Credit card
66911,2,66911,Cash
66912,1,66912,Credit card
66913,2,66913,Cash
66914,1,66914,Credit card
66915,1,66915,Credit card
66916,1,66916,Credit card
66917,2,66917,Cash
66918,1,66918,Credit card
66919,2,66919,Cash
66920,1,66920,Credit card
66921,2,66921,Cash
66922,1,66922,Credit card
66923,1,66923,Credit card
66924,2,66924,Cash
66925,1,66925,Credit card
66926,2,66926,Cash
66927,2,66927,Cash
66928,1,66928,Credit card
66929,1,66929,Credit card
66930,2,66930,Cash
66931,1,66931,Credit card
66932,2,66932,Cash
66933,2,66933,Cash
66934,1,66934,Credit card
66935,2,66935,Cash
66936,1,66936,Credit card
66937,1,66937,Credit card
66938,1,66938,Credit card
66939,2,66939,Cash
66940,1,66940,Credit card
66941,1,66941,Credit card
66942,1,66942,Credit card
66943,1,66943,Credit card
66944,1,66944,Credit card
66945,1,66945,Credit card
66946,1,66946,Credit card
66947,1,66947,Credit card
66948,2,66948,Cash
66949,2,66949,Cash
66950,1,66950,Credit card
66951,1,66951,Credit card
66952,2,66952,Cash
66953,2,66953,Cash
66954,2,66954,Cash
66955,1,66955,Credit card
66956,2,66956,Cash
66957,1,66957,Credit card
66958,1,66958,Credit card
66959,1,66959,Credit card
66960,2,66960,Cash
66961,2,66961,Cash
66962,2,66962,Cash
66963,2,66963,Cash
66964,1,66964,Credit card
66965,2,66965,Cash
66966,1,66966,Credit card
66967,1,66967,Credit card
66968,2,66968,Cash
66969,1,66969,Credit card
66970,1,66970,Credit card
66971,2,66971,Cash
66972,1,66972,Credit card
66973,1,66973,Credit card
66974,2,66974,Cash
66975,1,66975,Credit card
66976,1,66976,Credit card
66977,2,66977,Cash
66978,2,66978,Cash
66979,1,66979,Credit card
66980,1,66980,Credit card
66981,2,66981,Cash
66982,1,66982,Credit card
66983,2,66983,Cash
66984,1,66984,Credit card
66985,2,66985,Cash
66986,1,66986,Credit card
66987,2,66987,Cash
66988,1,66988,Credit card
66989,2,66989,Cash
66990,2,66990,Cash
66991,2,66991,Cash
66992,1,66992,Credit card
66993,1,66993,Credit card
66994,2,66994,Cash
66995,1,66995,Credit card
66996,1,66996,Credit card
66997,1,66997,Credit card
66998,2,66998,Cash
66999,1,66999,Credit card
67000,2,67000,Cash
67001,1,67001,Credit card
67002,1,67002,Credit card
67003,1,67003,Credit card
67004,2,67004,Cash
67005,1,67005,Credit card
67006,2,67006,Cash
67007,1,67007,Credit card
67008,1,67008,Credit card
67009,1,67009,Credit card
67010,1,67010,Credit card
67011,1,67011,Credit card
67012,1,67012,Credit card
67013,2,67013,Cash
67014,1,67014,Credit card
67015,1,67015,Credit card
67016,1,67016,Credit card
67017,1,67017,Credit card
67018,1,67018,Credit card
67019,1,67019,Credit card
67020,1,67020,Credit card
67021,1,67021,Credit card
67022,1,67022,Credit card
67023,1,67023,Credit card
67024,1,67024,Credit card
67025,1,67025,Credit card
67026,2,67026,Cash
67027,1,67027,Credit card
67028,2,67028,Cash
67029,2,67029,Cash
67030,1,67030,Credit card
67031,2,67031,Cash
67032,1,67032,Credit card
67033,1,67033,Credit card
67034,1,67034,Credit card
67035,1,67035,Credit card
67036,2,67036,Cash
67037,1,67037,Credit card
67038,2,67038,Cash
67039,1,67039,Credit card
67040,1,67040,Credit card
67041,1,67041,Credit card
67042,1,67042,Credit card
67043,1,67043,Credit card
67044,2,67044,Cash
67045,2,67045,Cash
67046,1,67046,Credit card
67047,2,67047,Cash
67048,2,67048,Cash
67049,1,67049,Credit card
67050,2,67050,Cash
67051,2,67051,Cash
67052,1,67052,Credit card
67053,2,67053,Cash
67054,1,67054,Credit card
67055,1,67055,Credit card
67056,1,67056,Credit card
67057,2,67057,Cash
67058,1,67058,Credit card
67059,1,67059,Credit card
67060,1,67060,Credit card
67061,1,67061,Credit card
67062,1,67062,Credit card
67063,2,67063,Cash
67064,1,67064,Credit card
67065,1,67065,Credit card
67066,2,67066,Cash
67067,2,67067,Cash
67068,1,67068,Credit card
67069,1,67069,Credit card
67070,2,67070,Cash
67071,2,67071,Cash
67072,1,67072,Credit card
67073,1,67073,Credit card
67074,2,67074,Cash
67075,2,67075,Cash
67076,1,67076,Credit card
67077,1,67077,Credit card
67078,1,67078,Credit card
67079,1,67079,Credit card
67080,1,67080,Credit card
67081,1,67081,Credit card
67082,2,67082,Cash
67083,1,67083,Credit card
67084,1,67084,Credit card
