,rate_code_id,RatecodeID,rate_code_name
52758,52758,1,Standard rate
52759,52759,1,Standard rate
52760,52760,1,Standard rate
52761,52761,1,Standard rate
52762,52762,1,Standard rate
52763,52763,1,Standard rate
52764,52764,1,Standard rate
52765,52765,1,Standard rate
52766,52766,1,Standard rate
52767,52767,1,Standard rate
52768,52768,2,JFK
52769,52769,1,Standard rate
52770,52770,1,Standard rate
52771,52771,1,Standard rate
52772,52772,1,Standard rate
52773,52773,1,Standard rate
52774,52774,1,Standard rate
52775,52775,1,Standard rate
52776,52776,1,Standard rate
52777,52777,1,Standard rate
52778,52778,1,Standard rate
52779,52779,1,Standard rate
52780,52780,1,Standard rate
52781,52781,1,Standard rate
52782,52782,1,Standard rate
52783,52783,1,Standard rate
52784,52784,1,Standard rate
52785,52785,1,Standard rate
52786,52786,1,Standard rate
52787,52787,1,Standard rate
52788,52788,1,Standard rate
52789,52789,1,Standard rate
52790,52790,1,Standard rate
52791,52791,1,Standard rate
52792,52792,1,Standard rate
52793,52793,1,Standard rate
52794,52794,1,Standard rate
52795,52795,1,Standard rate
52796,52796,1,Standard rate
52797,52797,1,Standard rate
52798,52798,1,Standard rate
52799,52799,1,Standard rate
52800,52800,1,Standard rate
52801,52801,1,Standard rate
52802,52802,1,Standard rate
52803,52803,1,Standard rate
52804,52804,1,Standard rate
52805,52805,1,Standard rate
52806,52806,1,Standard rate
52807,52807,1,Standard rate
52808,52808,1,Standard rate
52809,52809,1,Standard rate
52810,52810,1,Standard rate
52811,52811,1,Standard rate
52812,52812,2,JFK
52813,52813,1,Standard rate
52814,52814,1,Standard rate
52815,52815,1,Standard rate
52816,52816,1,Standard rate
52817,52817,1,Standard rate
52818,52818,1,Standard rate
52819,52819,1,Standard rate
52820,52820,1,Standard rate
52821,52821,1,Standard rate
52822,52822,1,Standard rate
52823,52823,1,Standard rate
52824,52824,1,Standard rate
52825,52825,1,Standard rate
52826,52826,1,Standard rate
52827,52827,1,Standard rate
52828,52828,1,Standard rate
52829,52829,1,Standard rate
52830,52830,1,Standard rate
52831,52831,1,Standard rate
52832,52832,1,Standard rate
52833,52833,1,Standard rate
52834,52834,1,Standard rate
52835,52835,1,Standard rate
52836,52836,1,Standard rate
52837,52837,1,Standard rate
52838,52838,1,Standard rate
52839,52839,1,Standard rate
52840,52840,1,Standard rate
52841,52841,1,Standard rate
52842,52842,1,Standard rate
52843,52843,1,Standard rate
52844,52844,1,Standard rate
52845,52845,1,Standard rate
52846,52846,1,Standard rate
52847,52847,1,Standard rate
52848,52848,1,Standard rate
52849,52849,1,Standard rate
52850,52850,1,Standard rate
52851,52851,1,Standard rate
52852,52852,1,Standard rate
52853,52853,1,Standard rate
52854,52854,1,Standard rate
52855,52855,1,Standard rate
52856,52856,1,Standard rate
52857,52857,1,Standard rate
52858,52858,1,Standard rate
52859,52859,1,Standard rate
52860,52860,1,Standard rate
52861,52861,1,Standard rate
52862,52862,1,Standard rate
52863,52863,1,Standard rate
52864,52864,1,Standard rate
52865,52865,1,Standard rate
52866,52866,1,Standard rate
52867,52867,1,Standard rate
52868,52868,1,Standard rate
52869,52869,1,Standard rate
52870,52870,1,Standard rate
52871,52871,1,Standard rate
52872,52872,1,Standard rate
52873,52873,1,Standard rate
52874,52874,1,Standard rate
52875,52875,1,Standard rate
52876,52876,1,Standard rate
52877,52877,1,Standard rate
52878,52878,1,Standard rate
52879,52879,1,Standard rate
52880,52880,1,Standard rate
52881,52881,1,Standard rate
52882,52882,1,Standard rate
52883,52883,1,Standard rate
52884,52884,1,Standard rate
52885,52885,1,Standard rate
52886,52886,1,Standard rate
52887,52887,1,Standard rate
52888,52888,1,Standard rate
52889,52889,1,Standard rate
52890,52890,1,Standard rate
52891,52891,1,Standard rate
52892,52892,1,Standard rate
52893,52893,1,Standard rate
52894,52894,1,Standard rate
52895,52895,1,Standard rate
52896,52896,1,Standard rate
52897,52897,1,Standard rate
52898,52898,1,Standard rate
52899,52899,1,Standard rate
52900,52900,1,Standard rate
52901,52901,1,Standard rate
52902,52902,1,Standard rate
52903,52903,1,Standard rate
52904,52904,1,Standard rate
52905,52905,1,Standard rate
52906,52906,1,Standard rate
52907,52907,1,Standard rate
52908,52908,1,Standard rate
52909,52909,1,Standard rate
52910,52910,1,Standard rate
52911,52911,1,Standard rate
52912,52912,1,Standard rate
52913,52913,1,Standard rate
52914,52914,1,Standard rate
52915,52915,1,Standard rate
52916,52916,1,Standard rate
52917,52917,1,Standard rate
52918,52918,1,Standard rate
52919,52919,1,Standard rate
52920,52920,1,Standard rate
52921,52921,1,Standard rate
52922,52922,1,Standard rate
52923,52923,1,Standard rate
52924,52924,1,Standard rate
52925,52925,1,Standard rate
52926,52926,1,Standard rate
52927,52927,1,Standard rate
52928,52928,1,Standard rate
52929,52929,1,Standard rate
52930,52930,1,Standard rate
52931,52931,1,Standard rate
52932,52932,1,Standard rate
52933,52933,1,Standard rate
52934,52934,1,Standard rate
52935,52935,1,Standard rate
52936,52936,1,Standard rate
52937,52937,1,Standard rate
52938,52938,1,Standard rate
52939,52939,1,Standard rate
52940,52940,1,Standard rate
52941,52941,1,Standard rate
52942,52942,1,Standard rate
52943,52943,1,Standard rate
52944,52944,1,Standard rate
52945,52945,1,Standard rate
52946,52946,1,Standard rate
52947,52947,1,Standard rate
52948,52948,1,Standard rate
52949,52949,1,Standard rate
52950,52950,1,Standard rate
52951,52951,1,Standard rate
52952,52952,1,Standard rate
52953,52953,1,Standard rate
52954,52954,1,Standard rate
52955,52955,1,Standard rate
52956,52956,2,JFK
52957,52957,1,Standard rate
52958,52958,1,Standard rate
52959,52959,1,Standard rate
52960,52960,1,Standard rate
52961,52961,1,Standard rate
52962,52962,1,Standard rate
52963,52963,1,Standard rate
52964,52964,1,Standard rate
52965,52965,1,Standard rate
52966,52966,1,Standard rate
52967,52967,1,Standard rate
52968,52968,1,Standard rate
52969,52969,1,Standard rate
52970,52970,1,Standard rate
52971,52971,1,Standard rate
52972,52972,1,Standard rate
52973,52973,1,Standard rate
52974,52974,1,Standard rate
52975,52975,1,Standard rate
52976,52976,1,Standard rate
52977,52977,1,Standard rate
52978,52978,1,Standard rate
52979,52979,1,Standard rate
52980,52980,1,Standard rate
52981,52981,1,Standard rate
52982,52982,1,Standard rate
52983,52983,1,Standard rate
52984,52984,1,Standard rate
52985,52985,1,Standard rate
52986,52986,1,Standard rate
52987,52987,1,Standard rate
52988,52988,1,Standard rate
52989,52989,1,Standard rate
52990,52990,1,Standard rate
52991,52991,1,Standard rate
52992,52992,1,Standard rate
52993,52993,1,Standard rate
52994,52994,1,Standard rate
52995,52995,1,Standard rate
52996,52996,1,Standard rate
52997,52997,1,Standard rate
52998,52998,1,Standard rate
52999,52999,1,Standard rate
53000,53000,1,Standard rate
53001,53001,1,Standard rate
53002,53002,1,Standard rate
53003,53003,1,Standard rate
53004,53004,1,Standard rate
53005,53005,1,Standard rate
53006,53006,1,Standard rate
53007,53007,1,Standard rate
53008,53008,1,Standard rate
53009,53009,1,Standard rate
53010,53010,1,Standard rate
53011,53011,1,Standard rate
53012,53012,2,JFK
53013,53013,1,Standard rate
53014,53014,1,Standard rate
53015,53015,1,Standard rate
53016,53016,1,Standard rate
53017,53017,1,Standard rate
53018,53018,1,Standard rate
53019,53019,1,Standard rate
53020,53020,1,Standard rate
53021,53021,1,Standard rate
53022,53022,1,Standard rate
53023,53023,1,Standard rate
53024,53024,1,Standard rate
53025,53025,1,Standard rate
53026,53026,1,Standard rate
53027,53027,1,Standard rate
53028,53028,1,Standard rate
53029,53029,1,Standard rate
53030,53030,1,Standard rate
53031,53031,1,Standard rate
53032,53032,1,Standard rate
53033,53033,1,Standard rate
53034,53034,1,Standard rate
53035,53035,1,Standard rate
53036,53036,1,Standard rate
53037,53037,1,Standard rate
53038,53038,1,Standard rate
53039,53039,1,Standard rate
53040,53040,1,Standard rate
53041,53041,1,Standard rate
53042,53042,1,Standard rate
53043,53043,1,Standard rate
53044,53044,1,Standard rate
53045,53045,1,Standard rate
53046,53046,1,Standard rate
53047,53047,1,Standard rate
53048,53048,1,Standard rate
53049,53049,1,Standard rate
53050,53050,1,Standard rate
53051,53051,1,Standard rate
53052,53052,1,Standard rate
53053,53053,1,Standard rate
53054,53054,1,Standard rate
53055,53055,1,Standard rate
53056,53056,1,Standard rate
53057,53057,1,Standard rate
53058,53058,1,Standard rate
53059,53059,1,Standard rate
53060,53060,1,Standard rate
53061,53061,1,Standard rate
53062,53062,1,Standard rate
53063,53063,1,Standard rate
53064,53064,1,Standard rate
53065,53065,1,Standard rate
53066,53066,1,Standard rate
53067,53067,1,Standard rate
53068,53068,1,Standard rate
53069,53069,1,Standard rate
53070,53070,1,Standard rate
53071,53071,1,Standard rate
53072,53072,1,Standard rate
53073,53073,1,Standard rate
53074,53074,1,Standard rate
53075,53075,1,Standard rate
53076,53076,1,Standard rate
53077,53077,1,Standard rate
53078,53078,1,Standard rate
53079,53079,1,Standard rate
53080,53080,1,Standard rate
53081,53081,1,Standard rate
53082,53082,1,Standard rate
53083,53083,1,Standard rate
53084,53084,1,Standard rate
53085,53085,1,Standard rate
53086,53086,1,Standard rate
53087,53087,1,Standard rate
53088,53088,1,Standard rate
53089,53089,1,Standard rate
53090,53090,1,Standard rate
53091,53091,1,Standard rate
53092,53092,1,Standard rate
53093,53093,1,Standard rate
53094,53094,1,Standard rate
53095,53095,1,Standard rate
53096,53096,2,JFK
53097,53097,1,Standard rate
53098,53098,1,Standard rate
53099,53099,1,Standard rate
53100,53100,1,Standard rate
53101,53101,1,Standard rate
53102,53102,1,Standard rate
53103,53103,1,Standard rate
53104,53104,1,Standard rate
53105,53105,1,Standard rate
53106,53106,1,Standard rate
53107,53107,1,Standard rate
53108,53108,1,Standard rate
53109,53109,1,Standard rate
53110,53110,1,Standard rate
53111,53111,1,Standard rate
53112,53112,1,Standard rate
53113,53113,1,Standard rate
53114,53114,1,Standard rate
53115,53115,1,Standard rate
53116,53116,1,Standard rate
53117,53117,1,Standard rate
53118,53118,1,Standard rate
53119,53119,1,Standard rate
53120,53120,1,Standard rate
53121,53121,1,Standard rate
53122,53122,1,Standard rate
53123,53123,1,Standard rate
53124,53124,1,Standard rate
53125,53125,1,Standard rate
53126,53126,1,Standard rate
53127,53127,1,Standard rate
53128,53128,1,Standard rate
53129,53129,1,Standard rate
53130,53130,1,Standard rate
53131,53131,1,Standard rate
53132,53132,1,Standard rate
53133,53133,1,Standard rate
53134,53134,1,Standard rate
53135,53135,1,Standard rate
53136,53136,1,Standard rate
53137,53137,1,Standard rate
53138,53138,1,Standard rate
53139,53139,1,Standard rate
53140,53140,3,Newark
53141,53141,1,Standard rate
53142,53142,1,Standard rate
53143,53143,1,Standard rate
53144,53144,1,Standard rate
53145,53145,1,Standard rate
53146,53146,1,Standard rate
53147,53147,1,Standard rate
53148,53148,1,Standard rate
53149,53149,1,Standard rate
53150,53150,1,Standard rate
53151,53151,1,Standard rate
53152,53152,1,Standard rate
53153,53153,1,Standard rate
53154,53154,1,Standard rate
53155,53155,1,Standard rate
53156,53156,1,Standard rate
53157,53157,1,Standard rate
53158,53158,1,Standard rate
53159,53159,1,Standard rate
53160,53160,1,Standard rate
53161,53161,1,Standard rate
53162,53162,1,Standard rate
53163,53163,1,Standard rate
53164,53164,1,Standard rate
53165,53165,1,Standard rate
53166,53166,1,Standard rate
53167,53167,1,Standard rate
53168,53168,1,Standard rate
53169,53169,1,Standard rate
53170,53170,1,Standard rate
53171,53171,1,Standard rate
53172,53172,1,Standard rate
53173,53173,1,Standard rate
53174,53174,1,Standard rate
53175,53175,1,Standard rate
53176,53176,1,Standard rate
53177,53177,1,Standard rate
53178,53178,1,Standard rate
53179,53179,1,Standard rate
53180,53180,1,Standard rate
53181,53181,1,Standard rate
53182,53182,1,Standard rate
53183,53183,1,Standard rate
53184,53184,1,Standard rate
53185,53185,1,Standard rate
53186,53186,1,Standard rate
53187,53187,1,Standard rate
53188,53188,1,Standard rate
53189,53189,1,Standard rate
53190,53190,1,Standard rate
53191,53191,1,Standard rate
53192,53192,1,Standard rate
53193,53193,2,JFK
53194,53194,1,Standard rate
53195,53195,1,Standard rate
53196,53196,1,Standard rate
53197,53197,1,Standard rate
53198,53198,1,Standard rate
53199,53199,1,Standard rate
53200,53200,1,Standard rate
53201,53201,1,Standard rate
53202,53202,1,Standard rate
53203,53203,1,Standard rate
53204,53204,1,Standard rate
53205,53205,1,Standard rate
53206,53206,1,Standard rate
53207,53207,1,Standard rate
53208,53208,1,Standard rate
53209,53209,1,Standard rate
53210,53210,1,Standard rate
53211,53211,1,Standard rate
53212,53212,1,Standard rate
53213,53213,1,Standard rate
53214,53214,1,Standard rate
53215,53215,1,Standard rate
53216,53216,1,Standard rate
53217,53217,1,Standard rate
53218,53218,1,Standard rate
53219,53219,1,Standard rate
53220,53220,1,Standard rate
53221,53221,1,Standard rate
53222,53222,1,Standard rate
53223,53223,1,Standard rate
53224,53224,1,Standard rate
53225,53225,1,Standard rate
53226,53226,1,Standard rate
53227,53227,1,Standard rate
53228,53228,1,Standard rate
53229,53229,1,Standard rate
53230,53230,1,Standard rate
53231,53231,1,Standard rate
53232,53232,1,Standard rate
53233,53233,3,Newark
53234,53234,1,Standard rate
53235,53235,1,Standard rate
53236,53236,1,Standard rate
53237,53237,1,Standard rate
53238,53238,1,Standard rate
53239,53239,1,Standard rate
53240,53240,1,Standard rate
53241,53241,1,Standard rate
53242,53242,1,Standard rate
53243,53243,1,Standard rate
53244,53244,1,Standard rate
53245,53245,1,Standard rate
53246,53246,1,Standard rate
53247,53247,2,JFK
53248,53248,1,Standard rate
53249,53249,2,JFK
53250,53250,1,Standard rate
53251,53251,1,Standard rate
53252,53252,1,Standard rate
53253,53253,1,Standard rate
53254,53254,1,Standard rate
53255,53255,1,Standard rate
53256,53256,1,Standard rate
53257,53257,1,Standard rate
53258,53258,1,Standard rate
53259,53259,1,Standard rate
53260,53260,1,Standard rate
53261,53261,1,Standard rate
53262,53262,1,Standard rate
53263,53263,1,Standard rate
53264,53264,1,Standard rate
53265,53265,1,Standard rate
53266,53266,1,Standard rate
53267,53267,1,Standard rate
53268,53268,5,Negotiated fare
53269,53269,2,JFK
53270,53270,1,Standard rate
53271,53271,1,Standard rate
53272,53272,1,Standard rate
53273,53273,1,Standard rate
53274,53274,1,Standard rate
53275,53275,1,Standard rate
53276,53276,1,Standard rate
53277,53277,1,Standard rate
53278,53278,1,Standard rate
53279,53279,1,Standard rate
53280,53280,1,Standard rate
53281,53281,1,Standard rate
53282,53282,1,Standard rate
53283,53283,1,Standard rate
53284,53284,1,Standard rate
53285,53285,1,Standard rate
53286,53286,1,Standard rate
53287,53287,1,Standard rate
53288,53288,1,Standard rate
53289,53289,1,Standard rate
53290,53290,1,Standard rate
53291,53291,1,Standard rate
53292,53292,1,Standard rate
53293,53293,2,JFK
53294,53294,1,Standard rate
53295,53295,1,Standard rate
53296,53296,1,Standard rate
53297,53297,1,Standard rate
53298,53298,1,Standard rate
53299,53299,1,Standard rate
53300,53300,1,Standard rate
53301,53301,1,Standard rate
53302,53302,1,Standard rate
53303,53303,1,Standard rate
53304,53304,1,Standard rate
53305,53305,1,Standard rate
53306,53306,1,Standard rate
53307,53307,1,Standard rate
53308,53308,1,Standard rate
53309,53309,1,Standard rate
53310,53310,1,Standard rate
53311,53311,1,Standard rate
53312,53312,1,Standard rate
53313,53313,1,Standard rate
53314,53314,1,Standard rate
53315,53315,1,Standard rate
53316,53316,1,Standard rate
53317,53317,1,Standard rate
53318,53318,1,Standard rate
53319,53319,1,Standard rate
